circRNA_ID	chr	circRNA_start	circRNA_end	X.junction_reads	SM_MS_SMS	X.non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID	gene_name	exon_count	exon_sizes
chrX:53557382|53559060	chrX	53557382	53559060	2	0_2_2	99	0.039	n/a	/n/a	-	SRR12794696.11164379,SRR12794696.12041575,	HUWE1	3	46,155,90
chrX:53595187|53607699	chrX	53595187	53607699	2	2_1_0	109	0.035	n/a	/n/a	-	SRR12794696.19383845,SRR12794696.34263701,	HUWE1	6	217,192,95,134,246,177
chrX:53614534|53615835	chrX	53614534	53615835	21	13_8_6	112	0.273	n/a	/n/a	-	SRR12794696.1982833,SRR12794696.1982855,SRR12794696.5624630,SRR12794696.5624880,SRR12794696.5699154,SRR12794696.6696832,SRR12794696.8354898,SRR12794696.8356305,SRR12794696.12055518,SRR12794696.14642618,SRR12794696.17898218,SRR12794696.19148895,SRR12794696.19201335,SRR12794696.21150092,SRR12794696.22142562,SRR12794696.22514581,SRR12794696.27139844,SRR12794696.27140152,SRR12794696.31573518,SRR12794696.47048277,SRR12794696.10468158,	HUWE1	2	212,92
chrX:53614534|53614745	chrX	53614534	53614745	6	4_4_0	101	0.106	n/a	/n/a	-	SRR12794696.13367760,SRR12794696.21486657,SRR12794696.23364338,SRR12794696.35539263,SRR12794696.36761616,SRR12794696.36811114,	HUWE1	1	212
chrX:53645311|53654131	chrX	53645311	53654131	4	3_3_0	194	0.04	n/a	/n/a	-	SRR12794696.31583223,SRR12794696.31765914,SRR12794696.46331174,SRR12794696.46689726,	HUWE1	4	153,207,99,69
chrX:53987078|53987944	chrX	53987078	53987944	6	2_4_1	120	0.091	n/a	/n/a	-	SRR12794696.21946588,SRR12794696.40871135,SRR12794696.95015,SRR12794696.27765363,SRR12794696.37757209,SRR12794696.40317241,	PHF8	2	86,179
chrX:68511849|68522917	chrX	68511849	68522917	2	2_2_0	54	0.069	n/a	/n/a	+	SRR12794696.15493171,SRR12794696.34448083,	YIPF6	5	129,79,43,126,158
chrX:68518770|68521497	chrX	68518770	68521497	2	0_2_1	67	0.056	n/a	/n/a	+	SRR12794696.45627456,SRR12794696.19377805,	YIPF6	2	43,126
chrX:71397253|71398737	chrX	71397253	71398737	3	2_2_0	50	0.107	n/a	/n/a	+	SRR12794696.7289606,SRR12794696.23029182,SRR12794696.45804214,	TAF1	2	214,166
chrX:71544567|71548023	chrX	71544567	71548023	4	3_3_0	613	0.013	n/a	/n/a	+	SRR12794696.3437521,SRR12794696.18470848,SRR12794696.19340132,SRR12794696.24462187,	OGT	2	69,117
chrX:73577407|73584572	chrX	73577407	73584572	10	0_8_8	35	0.364	n/a	/n/a	+	SRR12794696.3273365,SRR12794696.3275248,SRR12794696.7298450,SRR12794696.15494716,SRR12794696.18645211,SRR12794696.22207320,SRR12794696.22430620,SRR12794696.35531348,SRR12794696.16892036,SRR12794696.41147168,	CHIC1	2	55,156
chrX:77520788|77523401	chrX	77520788	77523401	2	2_2_0	137	0.028	n/a	/n/a	-	SRR12794696.35776905,SRR12794696.37683245,	ATRX	4	129,96,126,150
chrX:77633207|77664778	chrX	77633207	77664778	3	2_1_0	233	0.025	n/a	/n/a	-	SRR12794696.5079877,SRR12794696.40461329,SRR12794696.21750881,	ATRX	9	178,147,110,142,240,103,94,177,134
chrX:77652114|77656653	chrX	77652114	77656653	20	14_4_8	144	0.217	n/a	/n/a	-	SRR12794696.4688992,SRR12794696.7783583,SRR12794696.12625236,SRR12794696.14912237,SRR12794696.14913233,SRR12794696.15456854,SRR12794696.28615072,SRR12794696.35762526,SRR12794696.38085989,SRR12794696.39870128,SRR12794696.39870541,SRR12794696.43145189,SRR12794696.43146133,SRR12794696.45921264,SRR12794696.3489326,SRR12794696.12450769,SRR12794696.18637841,SRR12794696.25196966,SRR12794696.36489336,SRR12794696.45147820,	ATRX	3	240,103,94
chrX:77652114|77664778	chrX	77652114	77664778	4	1_2_1	181	0.042	n/a	/n/a	-	SRR12794696.36377785,SRR12794696.43117980,SRR12794696.22051350,SRR12794696.45255210,	ATRX	5	240,103,94,177,134
chrX:78014662|78020398	chrX	78014662	78020398	15	4_10_4	67	0.309	n/a	/n/a	+	SRR12794696.10088916,SRR12794696.11877174,SRR12794696.21900808,SRR12794696.24566867,SRR12794696.24567115,SRR12794696.31850603,SRR12794696.38439430,SRR12794696.40344125,SRR12794696.40344283,SRR12794696.40344496,SRR12794696.4104313,SRR12794696.4105753,SRR12794696.11634660,SRR12794696.25929197,SRR12794696.35387439,	ATP7A	3	92,128,155
chrX:78014662|78021079	chrX	78014662	78021079	3	1_2_2	71	0.078	n/a	/n/a	+	SRR12794696.1188234,SRR12794696.14150174,SRR12794696.33331153,	ATP7A	4	92,128,155,135
chrX:80703480|80709577	chrX	80703480	80709577	3	2_2_0	216	0.027	n/a	/n/a	-	SRR12794696.4546610,SRR12794696.8232394,SRR12794696.20765873,	BRWD3	4	114,169,77,150
chrX:80707427|80719656	chrX	80707427	80719656	8	1_5_5	211	0.07	n/a	/n/a	-	SRR12794696.1729790,SRR12794696.6613832,SRR12794696.9490040,SRR12794696.17711595,SRR12794696.25003292,SRR12794696.25003305,SRR12794696.25004987,SRR12794696.25898903,	BRWD3	5	77,150,94,187,168
chrX:80791854|80793772	chrX	80791854	80793772	8	4_5_1	137	0.105	n/a	/n/a	-	SRR12794696.497902,SRR12794696.498212,SRR12794696.1496153,SRR12794696.1496209,SRR12794696.1496743,SRR12794696.8515575,SRR12794696.17915895,SRR12794696.38976176,	BRWD3	2	99,151
chrX:85067127|85074391	chrX	85067127	85074391	16	6_7_5	7	0.821	n/a	/n/a	+	SRR12794696.5448454,SRR12794696.13176266,SRR12794696.13176937,SRR12794696.13177117,SRR12794696.25296656,SRR12794696.27361460,SRR12794696.27363700,SRR12794696.27752026,SRR12794696.33459035,SRR12794696.34162901,SRR12794696.36410417,SRR12794696.37216300,SRR12794696.37373278,SRR12794696.42125342,SRR12794696.12377375,SRR12794696.19352859,	APOOL	3	92,114,118
chrX:96735758|96738762	chrX	96735758	96738762	4	0_2_2	76	0.095	n/a	/n/a	+	SRR12794696.1039504,SRR12794696.40631495,SRR12794696.44757156,SRR12794696.44757295,	DIAPH2	2	33,177
chrX:101020487|101021315	chrX	101020487	101021315	2	1_1_1	78	0.049	n/a	/n/a	-	SRR12794696.17847466,SRR12794696.8692336,	TRMT2B	2	102,215
chrX:101041317|101042312	chrX	101041317	101042312	8	5_8_2	76	0.174	n/a	/n/a	-	SRR12794696.2173941,SRR12794696.3401365,SRR12794696.20047809,SRR12794696.22133217,SRR12794696.22317347,SRR12794696.36789351,SRR12794696.38381839,SRR12794696.19687776,	TRMT2B	2	55,271
chrX:107088436|107088839	chrX	107088436	107088839	9	7_8_0	33	0.353	n/a	/n/a	-	SRR12794696.12870362,SRR12794696.13087985,SRR12794696.16922839,SRR12794696.18784581,SRR12794696.33674508,SRR12794696.40241448,SRR12794696.47157781,SRR12794696.35077265,SRR12794696.41433321,	RBM41	1	404
chrX:110067347|110109146	chrX	110067347	110109146	7	3_2_5	208	0.063	n/a	/n/a	+	SRR12794696.8660174,SRR12794696.35565912,SRR12794696.41450300,SRR12794696.46178692,SRR12794696.9001224,SRR12794696.23941455,SRR12794696.37349301,	TMEM164	2	50,67
chrX:118394055|118404444	chrX	118394055	118404444	2	2_2_0	48	0.077	n/a	/n/a	+	SRR12794696.20241389,SRR12794696.38911888,	WDR44	5	131,96,137,84,107
chrX:118396970|118404444	chrX	118396970	118404444	3	2_1_0	54	0.1	n/a	/n/a	+	SRR12794696.13633541,SRR12794696.1108297,SRR12794696.1108323,	WDR44	3	137,84,107
chrX:118442244|118443687	chrX	118442244	118443687	2	1_2_1	61	0.062	n/a	/n/a	+	SRR12794696.1898368,SRR12794696.36985999,	WDR44	3	102,116,128
chrX:118542725|118546116	chrX	118542725	118546116	28	20_12_11	99	0.361	n/a	/n/a	+	SRR12794696.228671,SRR12794696.229330,SRR12794696.7338067,SRR12794696.9450710,SRR12794696.10274008,SRR12794696.12928986,SRR12794696.16028560,SRR12794696.16029351,SRR12794696.20962398,SRR12794696.21970836,SRR12794696.24550404,SRR12794696.24551827,SRR12794696.24595110,SRR12794696.24835197,SRR12794696.26028607,SRR12794696.31061486,SRR12794696.32743526,SRR12794696.36788173,SRR12794696.36791784,SRR12794696.36863455,SRR12794696.37056556,SRR12794696.39446774,SRR12794696.39805130,SRR12794696.40227305,SRR12794696.44969849,SRR12794696.44970290,SRR12794696.46033155,SRR12794696.9219921,	DOCK11	5	117,90,83,70,96
chrX:118542725|118561517	chrX	118542725	118561517	4	3_3_0	373	0.021	n/a	/n/a	+	SRR12794696.11988643,SRR12794696.11988834,SRR12794696.16492233,SRR12794696.43005063,	DOCK11	6	117,90,83,70,96,135
chrX:118572323|118574018	chrX	118572323	118574018	7	3_5_0	213	0.062	n/a	/n/a	+	SRR12794696.16137162,SRR12794696.19552373,SRR12794696.9746266,SRR12794696.9746329,SRR12794696.20741021,SRR12794696.27609773,SRR12794696.40450696,	DOCK11	2	141,213
chrX:118584735|118590302	chrX	118584735	118590302	51	24_17_10	196	0.342	n/a	/n/a	+	SRR12794696.446630,SRR12794696.749251,SRR12794696.1065793,SRR12794696.1120786,SRR12794696.5049929,SRR12794696.7127242,SRR12794696.8529345,SRR12794696.9825751,SRR12794696.10006067,SRR12794696.10336943,SRR12794696.12996934,SRR12794696.13251598,SRR12794696.16163838,SRR12794696.16465473,SRR12794696.16735822,SRR12794696.16735823,SRR12794696.16859178,SRR12794696.18537014,SRR12794696.20855482,SRR12794696.25236711,SRR12794696.25578399,SRR12794696.27090925,SRR12794696.27091037,SRR12794696.28009262,SRR12794696.28009768,SRR12794696.28406919,SRR12794696.31044972,SRR12794696.32397764,SRR12794696.33710466,SRR12794696.35604137,SRR12794696.37469581,SRR12794696.37664176,SRR12794696.38163342,SRR12794696.38235399,SRR12794696.38235944,SRR12794696.38693101,SRR12794696.38736677,SRR12794696.39092796,SRR12794696.39849246,SRR12794696.41379944,SRR12794696.41966243,SRR12794696.43337806,SRR12794696.43337980,SRR12794696.43338060,SRR12794696.43338628,SRR12794696.48630689,SRR12794696.9665287,SRR12794696.11192419,SRR12794696.11988868,SRR12794696.25398610,SRR12794696.42015442,	DOCK11	5	123,77,185,66,93
chrX:118638080|118649127	chrX	118638080	118649127	3	1_2_0	88	0.064	n/a	/n/a	+	SRR12794696.24028111,SRR12794696.24028471,SRR12794696.1204560,	DOCK11	5	48,143,116,138,183
chrX:118654602|118654961	chrX	118654602	118654961	26	17_13_1	104	0.333	n/a	/n/a	+	SRR12794696.3207459,SRR12794696.3749773,SRR12794696.3749798,SRR12794696.5059759,SRR12794696.5060382,SRR12794696.8208478,SRR12794696.8472084,SRR12794696.12371468,SRR12794696.12855059,SRR12794696.15124306,SRR12794696.16295863,SRR12794696.16828907,SRR12794696.19598638,SRR12794696.24730668,SRR12794696.24731288,SRR12794696.29751911,SRR12794696.29752821,SRR12794696.29753331,SRR12794696.30176648,SRR12794696.32192086,SRR12794696.42309692,SRR12794696.45500790,SRR12794696.5112906,SRR12794696.5120287,SRR12794696.9715119,SRR12794696.41830698,	DOCK11	2	216,58
chrX:118766530|118776511	chrX	118766530	118776511	2	0_1_2	483	0.008	n/a	/n/a	+	SRR12794696.39102945,SRR12794696.47207879,	IL13RA1	4	48,133,97,85
chrX:119640692|119653040	chrX	119640692	119653040	6	1_3_3	264	0.043	n/a	/n/a	-	SRR12794696.25169584,SRR12794696.25170019,SRR12794696.37616699,SRR12794696.47727593,SRR12794696.28628740,SRR12794696.28629248,	SEPTIN6	3	97,162,187
chrX:119930016|119932216	chrX	119930016	119932216	4	4_2_1	65	0.11	n/a	/n/a	-	SRR12794696.353437,SRR12794696.20373127,SRR12794696.28296578,SRR12794696.13951061,	NKAP	3	150,76,110
chrX:123633953|123639027	chrX	123633953	123639027	2	2_2_0	85	0.045	n/a	/n/a	-	SRR12794696.5700633,SRR12794696.23461666,	THOC2	4	118,97,81,94
chrX:123638043|123645375	chrX	123638043	123645375	2	2_0_2	134	0.029	n/a	/n/a	-	SRR12794696.21409121,SRR12794696.33794513,	THOC2	6	81,94,85,102,131,42
chrX:123671669|123697751	chrX	123671669	123697751	2	2_0_2	145	0.027	n/a	/n/a	-	SRR12794696.33213169,SRR12794696.45197450,	THOC2	5	93,167,134,122,71
chrX:123686548|123697751	chrX	123686548	123697751	4	2_0_4	150	0.051	n/a	/n/a	-	SRR12794696.20886533,SRR12794696.21947545,SRR12794696.37400897,SRR12794696.44604500,	THOC2	4	167,134,122,71
chrX:123696021|123712908	chrX	123696021	123712908	2	2_0_2	143	0.027	n/a	/n/a	-	SRR12794696.26816091,SRR12794696.28330345,	THOC2	6	134,122,71,52,92,59
chrX:124022531|124031125	chrX	124022531	124031125	4	4_4_0	578	0.014	n/a	/n/a	+	SRR12794696.1836019,SRR12794696.13170273,SRR12794696.17433478,SRR12794696.47205595,	STAG2	3	141,79,165
chrX:130024990|130025379	chrX	130024990	130025379	2	2_2_0	16	0.2	n/a	/n/a	+	SRR12794696.8176659,SRR12794696.45022721,	BCORL1	1	390
chrX:131749306|131794466	chrX	131749306	131794466	4	3_2_0	9	0.471	n/a	/n/a	-	SRR12794696.13993478,SRR12794696.28404855,SRR12794696.13766934,SRR12794696.15582960,	FIRRE	6	153,149,99,148,153,170
chrX:134473359|134498684	chrX	134473359	134498684	2	0_2_2	19	0.174	n/a	/n/a	+	SRR12794696.637955,SRR12794696.9435577,	HPRT1	7	107,184,66,18,83,47,77
chrX:135545423|135552146	chrX	135545423	135552146	2	2_2_0	101	0.038	n/a	/n/a	+	SRR12794696.25709473,SRR12794696.39172509,	INTS6L	6	150,90,184,129,164,153
chrX:135545423|135556300	chrX	135545423	135556300	17	12_11_0	65	0.343	n/a	/n/a	+	SRR12794696.5821729,SRR12794696.5821774,SRR12794696.6453439,SRR12794696.13980171,SRR12794696.13980179,SRR12794696.13987485,SRR12794696.17428889,SRR12794696.18213425,SRR12794696.25336647,SRR12794696.25337762,SRR12794696.33185500,SRR12794696.37518349,SRR12794696.37552141,SRR12794696.39947020,SRR12794696.47931098,SRR12794696.47931121,SRR12794696.7468521,	INTS6L	7	150,90,184,129,164,153,133
chrX:136241160|136244795	chrX	136241160	136244795	3	2_2_0	19	0.24	n/a	/n/a	-	SRR12794696.42457128,SRR12794696.42457971,SRR12794696.45413015,	MAP7D3	2	118,164
chrX:139814878|139826823	chrX	139814878	139826823	6	4_4_1	50	0.194	n/a	/n/a	-	SRR12794696.20330929,SRR12794696.20331226,SRR12794696.27901906,SRR12794696.32000072,SRR12794696.40785427,SRR12794696.34193446,	ATP11C	4	108,81,90,120
chrX:147940576|147945616	chrX	147940576	147945616	4	2_1_3	166	0.046	n/a	/n/a	+	SRR12794696.23525975,SRR12794696.23526086,SRR12794696.26208799,SRR12794696.39680580,	FMR1	3	87,108,83
chrX:148651999|148662768	chrX	148651999	148662768	36	21_24_3	9	0.889	n/a	/n/a	+	SRR12794696.74711,SRR12794696.218776,SRR12794696.3908073,SRR12794696.3908587,SRR12794696.3908615,SRR12794696.4482511,SRR12794696.8898138,SRR12794696.9448895,SRR12794696.10750017,SRR12794696.12527190,SRR12794696.12895408,SRR12794696.12895646,SRR12794696.17510230,SRR12794696.17749327,SRR12794696.20874383,SRR12794696.21031510,SRR12794696.26565795,SRR12794696.26565848,SRR12794696.28537553,SRR12794696.28647719,SRR12794696.31362194,SRR12794696.34050332,SRR12794696.39914177,SRR12794696.42817286,SRR12794696.43158666,SRR12794696.43978608,SRR12794696.44793632,SRR12794696.46324699,SRR12794696.46947639,SRR12794696.46948426,SRR12794696.1933200,SRR12794696.1933207,SRR12794696.12981746,SRR12794696.21949366,SRR12794696.32627115,SRR12794696.34619587,	AFF2	2	121,861
chrX:148661908|148662768	chrX	148661908	148662768	174	90_86_0	34	0.911	n/a	/n/a	+	SRR12794696.591201,SRR12794696.1111565,SRR12794696.1521177,SRR12794696.1565008,SRR12794696.1629784,SRR12794696.1657271,SRR12794696.1832701,SRR12794696.2482451,SRR12794696.3714648,SRR12794696.4794591,SRR12794696.4795040,SRR12794696.4836636,SRR12794696.5024911,SRR12794696.5778079,SRR12794696.6447928,SRR12794696.7826550,SRR12794696.8421363,SRR12794696.8683346,SRR12794696.8816239,SRR12794696.9098000,SRR12794696.9798649,SRR12794696.10217090,SRR12794696.10604558,SRR12794696.10865259,SRR12794696.11022403,SRR12794696.11022775,SRR12794696.11319426,SRR12794696.11774834,SRR12794696.12122222,SRR12794696.12180476,SRR12794696.12640220,SRR12794696.12726059,SRR12794696.12756194,SRR12794696.13867851,SRR12794696.15168165,SRR12794696.15403173,SRR12794696.15715980,SRR12794696.16308534,SRR12794696.16759674,SRR12794696.16760557,SRR12794696.16761684,SRR12794696.16762737,SRR12794696.16879780,SRR12794696.17543228,SRR12794696.17878907,SRR12794696.18048139,SRR12794696.18048824,SRR12794696.18247919,SRR12794696.19261886,SRR12794696.19261898,SRR12794696.19532927,SRR12794696.19855833,SRR12794696.20454021,SRR12794696.20818121,SRR12794696.21293406,SRR12794696.21294715,SRR12794696.21413743,SRR12794696.22404357,SRR12794696.22576554,SRR12794696.23173850,SRR12794696.23299879,SRR12794696.23435363,SRR12794696.23499811,SRR12794696.23620851,SRR12794696.23985360,SRR12794696.23985639,SRR12794696.24393196,SRR12794696.24527765,SRR12794696.24570366,SRR12794696.24580658,SRR12794696.24764736,SRR12794696.25413648,SRR12794696.25714468,SRR12794696.25714558,SRR12794696.25869958,SRR12794696.27214760,SRR12794696.27326666,SRR12794696.27889972,SRR12794696.28616637,SRR12794696.28672780,SRR12794696.29287029,SRR12794696.29331855,SRR12794696.29971244,SRR12794696.30171160,SRR12794696.30171203,SRR12794696.30547626,SRR12794696.30974368,SRR12794696.31140756,SRR12794696.31275722,SRR12794696.31310914,SRR12794696.31661610,SRR12794696.32016800,SRR12794696.32016902,SRR12794696.32199657,SRR12794696.32982218,SRR12794696.32985757,SRR12794696.32985948,SRR12794696.33209367,SRR12794696.33440452,SRR12794696.33443964,SRR12794696.34388836,SRR12794696.34705311,SRR12794696.35093171,SRR12794696.35164252,SRR12794696.35181768,SRR12794696.35378499,SRR12794696.35710166,SRR12794696.36776992,SRR12794696.36874054,SRR12794696.37036991,SRR12794696.37256609,SRR12794696.37259070,SRR12794696.37365635,SRR12794696.37395751,SRR12794696.38239557,SRR12794696.38242003,SRR12794696.38255137,SRR12794696.38601197,SRR12794696.40161827,SRR12794696.41152253,SRR12794696.41637550,SRR12794696.41651865,SRR12794696.41838276,SRR12794696.41992797,SRR12794696.42448659,SRR12794696.42450049,SRR12794696.42566179,SRR12794696.42813033,SRR12794696.42995618,SRR12794696.43379806,SRR12794696.43381126,SRR12794696.43428176,SRR12794696.43740790,SRR12794696.43845467,SRR12794696.44010366,SRR12794696.44287171,SRR12794696.44457587,SRR12794696.44457813,SRR12794696.44700378,SRR12794696.45843800,SRR12794696.47379681,SRR12794696.48248233,SRR12794696.48704872,SRR12794696.929528,SRR12794696.1586814,SRR12794696.2750835,SRR12794696.3234148,SRR12794696.5157257,SRR12794696.5157267,SRR12794696.5889218,SRR12794696.13158104,SRR12794696.14761946,SRR12794696.16989790,SRR12794696.16990053,SRR12794696.18039101,SRR12794696.20610874,SRR12794696.25204577,SRR12794696.26077945,SRR12794696.28097893,SRR12794696.28269221,SRR12794696.29030837,SRR12794696.32495086,SRR12794696.33982167,SRR12794696.37504469,SRR12794696.37504508,SRR12794696.38778974,SRR12794696.39079812,SRR12794696.42692782,SRR12794696.42892650,SRR12794696.43900416,SRR12794696.43900505,SRR12794696.43900506,SRR12794696.44842037,SRR12794696.45407868,	AFF2	1	861
chrX:150592605|150619139	chrX	150592605	150619139	6	2_3_4	77	0.135	n/a	/n/a	+	SRR12794696.18009433,SRR12794696.21280306,SRR12794696.35714492,SRR12794696.43180089,SRR12794696.13952420,SRR12794696.37710005,	MTM1	5	73,73,95,111,102
chrX:150699195|150718700	chrX	150699195	150718700	5	1_2_4	89	0.101	n/a	/n/a	+	SRR12794696.27176359,SRR12794696.47110452,SRR12794696.48241476,SRR12794696.42776203,SRR12794696.42777570,	MTMR1	3	106,24,76
chrX:150727215|150732730	chrX	150727215	150732730	6	2_2_0	115	0.094	n/a	/n/a	+	SRR12794696.2793404,SRR12794696.13789721,SRR12794696.13792932,SRR12794696.14556119,SRR12794696.14556264,SRR12794696.36449914,	MTMR1	6	95,108,102,84,150,189
chrX:150736595|150737448	chrX	150736595	150737448	10	8_8_0	92	0.179	n/a	/n/a	+	SRR12794696.13230080,SRR12794696.14356020,SRR12794696.14366344,SRR12794696.16216876,SRR12794696.16475323,SRR12794696.23768546,SRR12794696.42522729,SRR12794696.43832074,SRR12794696.20760934,SRR12794696.44710069,	MTMR1	2	186,207
chrX:150793691|150816078	chrX	150793691	150816078	9	4_2_7	30	0.375	n/a	/n/a	-	SRR12794696.64492,SRR12794696.64855,SRR12794696.15362261,SRR12794696.19342392,SRR12794696.26948949,SRR12794696.28494948,SRR12794696.45458174,SRR12794696.45459159,SRR12794696.33990058,	CD99L2	5	66,84,69,75,72
chrX:154695917|154700059	chrX	154695917	154700059	5	1_2_4	98	0.093	n/a	/n/a	-	SRR12794696.2975541,SRR12794696.10949050,SRR12794696.23455359,SRR12794696.36792703,SRR12794696.2821211,	GAB3	4	103,82,220,56
chrX:154712229|154716329	chrX	154712229	154716329	2	2_2_0	113	0.034	n/a	/n/a	-	SRR12794696.7186392,SRR12794696.24820216,	GAB3	3	473,220,304
chrX:154789954|154792285	chrX	154789954	154792285	5	3_5_2	364	0.027	n/a	/n/a	-	SRR12794696.1235592,SRR12794696.9212028,SRR12794696.21578918,SRR12794696.27221263,SRR12794696.44226607,	MPP1	4	69,86,79,93
chrX:155506898|155545277	chrX	155506898	155545277	3	2_2_0	50	0.107	n/a	/n/a	-	SRR12794696.17440077,SRR12794696.17440341,SRR12794696.29728011,	TMLHE	5	237,120,280,177,182
chrX:155895623|155919880	chrX	155895623	155919880	3	1_1_2	157	0.037	n/a	/n/a	+	SRR12794696.27722901,SRR12794696.37073333,SRR12794696.41158303,	VAMP7	4	58,138,91,68
chr4:1225360|1238337	chr4	1225360	1238337	4	2_2_0	300	0.026	n/a	/n/a	-	SRR12794696.120094,SRR12794696.10363918,SRR12794696.10364705,SRR12794696.10364952,	CTBP1	3	207,145,155
chr4:1225360|1241519	chr4	1225360	1241519	11	9_7_0	197	0.1	n/a	/n/a	-	SRR12794696.798182,SRR12794696.3697519,SRR12794696.10203955,SRR12794696.10939178,SRR12794696.19243702,SRR12794696.31161741,SRR12794696.40390726,SRR12794696.40390739,SRR12794696.48425752,SRR12794696.13282896,SRR12794696.44908856,	CTBP1	4	207,145,155,195
chr4:2490337|2497121	chr4	2490337	2497121	2	2_2_0	98	0.039	n/a	/n/a	+	SRR12794696.17411491,SRR12794696.19366532,	RNF4	2	166,115
chr4:2490337|2500738	chr4	2490337	2500738	3	2_1_0	119	0.048	n/a	/n/a	+	SRR12794696.45790729,SRR12794696.9446311,SRR12794696.20425893,	RNF4	3	166,115,80
chr4:2657803|2690970	chr4	2657803	2690970	3	2_3_1	80	0.07	n/a	/n/a	+	SRR12794696.28318253,SRR12794696.28897711,SRR12794696.37994928,	FAM193A	8	78,113,243,154,180,252,199,273
chr4:2699680|2700544	chr4	2699680	2700544	2	2_2_0	75	0.051	n/a	/n/a	+	SRR12794696.33697941,SRR12794696.39532280,	FAM193A	1	865
chr4:2949934|2951245	chr4	2949934	2951245	3	3_3_0	56	0.097	n/a	/n/a	-	SRR12794696.4250566,SRR12794696.12809131,SRR12794696.20863730,	NOP14	2	280,132
chr4:2952275|2956811	chr4	2952275	2956811	2	1_2_1	53	0.07	n/a	/n/a	-	SRR12794696.14014130,SRR12794696.46654079,	NOP14	4	123,135,140,142
chr4:3086939|3107423	chr4	3086939	3107423	13	10_10_1	61	0.299	n/a	/n/a	+	SRR12794696.15625345,SRR12794696.16946303,SRR12794696.21782183,SRR12794696.22269410,SRR12794696.22269889,SRR12794696.24154889,SRR12794696.26569544,SRR12794696.27623398,SRR12794696.29312597,SRR12794696.32285357,SRR12794696.40204378,SRR12794696.47233525,SRR12794696.24050574,	HTT	5	84,121,60,80,139
chr4:4237827|4246343	chr4	4237827	4246343	2	1_2_0	41	0.089	n/a	/n/a	-	SRR12794696.19145534,SRR12794696.5277137,	TMEM128	3	109,159,142
chr4:4315636|4315970	chr4	4315636	4315970	4	1_3_2	22	0.267	n/a	/n/a	+	SRR12794696.18726396,SRR12794696.18942817,SRR12794696.9314175,SRR12794696.24796822,	ZBTB49	2	83,162
chr4:6586996|6589160	chr4	6586996	6589160	2	2_2_0	79	0.048	n/a	/n/a	+	SRR12794696.12125485,SRR12794696.43297988,	MAN2B2	2	173,116
chr4:6598198|6600756	chr4	6598198	6600756	2	2_2_0	81	0.047	n/a	/n/a	+	SRR12794696.13696831,SRR12794696.43311881,	MAN2B2	2	157,134
chr4:6923373|6924111	chr4	6923373	6924111	8	7_6_0	362	0.042	n/a	/n/a	+	SRR12794696.4682057,SRR12794696.10906024,SRR12794696.18464499,SRR12794696.20056760,SRR12794696.20289632,SRR12794696.26506765,SRR12794696.46236091,SRR12794696.6323526,	TBC1D14	1	739
chr4:6994184|7001251	chr4	6994184	7001251	9	2_3_6	344	0.05	n/a	/n/a	+	SRR12794696.28553856,SRR12794696.40046999,SRR12794696.44382725,SRR12794696.44735829,SRR12794696.44735941,SRR12794696.5007817,SRR12794696.5411910,SRR12794696.21985458,SRR12794696.28013285,	TBC1D14	4	119,83,118,107
chr4:7006632|7014557	chr4	7006632	7014557	3	2_2_2	318	0.019	n/a	/n/a	+	SRR12794696.13471325,SRR12794696.16817421,SRR12794696.18747762,	TBC1D14	4	95,72,129,110
chr4:7006632|7010781	chr4	7006632	7010781	2	0_1_2	324	0.012	n/a	/n/a	+	SRR12794696.14706396,SRR12794696.29378040,	TBC1D14	3	95,72,129
chr4:7868622|7872080	chr4	7868622	7872080	11	10_10_0	21	0.512	n/a	/n/a	-	SRR12794696.3058394,SRR12794696.5391422,SRR12794696.13721003,SRR12794696.14124068,SRR12794696.22255226,SRR12794696.34057309,SRR12794696.38530611,SRR12794696.38530968,SRR12794696.38530984,SRR12794696.38665446,SRR12794696.38843662,	AFAP1	2	98,129
chr4:10097711|10103986	chr4	10097711	10103986	32	18_15_4	766	0.077	n/a	/n/a	-	SRR12794696.1157230,SRR12794696.1157268,SRR12794696.1224045,SRR12794696.1225499,SRR12794696.1764180,SRR12794696.2935122,SRR12794696.3144710,SRR12794696.3464405,SRR12794696.3464875,SRR12794696.5060193,SRR12794696.6841048,SRR12794696.7865592,SRR12794696.7866797,SRR12794696.11047143,SRR12794696.11047184,SRR12794696.16192205,SRR12794696.17829567,SRR12794696.21720052,SRR12794696.21720261,SRR12794696.24459833,SRR12794696.24484513,SRR12794696.25900339,SRR12794696.33726216,SRR12794696.33854711,SRR12794696.38162847,SRR12794696.39316841,SRR12794696.39586666,SRR12794696.39586701,SRR12794696.42634594,SRR12794696.47070197,SRR12794696.47800458,SRR12794696.14735215,	WDR1	3	181,148,91
chr4:15625252|15644708	chr4	15625252	15644708	11	8_8_0	1647	0.013	n/a	/n/a	-	SRR12794696.12083805,SRR12794696.18779810,SRR12794696.20678265,SRR12794696.23526694,SRR12794696.29685231,SRR12794696.30994781,SRR12794696.30994831,SRR12794696.38321772,SRR12794696.38321963,SRR12794696.40626126,SRR12794696.48139378,	FBXL5	8	726,83,149,126,183,187,96,216
