id,X.chrom,start,end,name,score,strand
circ_6416,chr14,31787429,31790886,HEATR5A,3,-
circ_6417,chr14,31792770,31795548,HEATR5A,2,-
circ_6418,chr14,31806681,31817113,HEATR5A,11,-
circ_6419,chr14,31813101,31814482,HEATR5A,2,-
circ_642,chr1,172222712,172277979,DNM3,55,+
circ_6420,chr14,31813101,31817113,HEATR5A,10,-
circ_6421,chr14,31814292,31817113,HEATR5A,82,-
circ_6422,chr14,31818994,31819923,HEATR5A,5,-
circ_6423,chr14,31833394,31856581,HEATR5A,3,-
circ_6424,chr14,31841015,31844174,HEATR5A,35,-
circ_6425,chr14,31849672,31856581,HEATR5A,27,-
circ_6426,chr14,32559707,32563592,ARHGAP5,583,+
circ_6427,chr14,32559707,32586493,ARHGAP5,154,+
circ_6428,chr14,32586345,32621734,ARHGAP5,143,+
circ_6429,chr14,32586348,32621734,ARHGAP5,15,+
circ_643,chr1,172356272,172357949,DNM3,25,+
circ_6430,chr14,32615468,32621734,ARHGAP5,2,+
circ_6431,chr14,34394823,34400421,EGLN3,9,-
circ_6432,chr14,34993902,35005481,EAPP,2,-
circ_6433,chr14,34998563,35005481,EAPP,2,-
circ_6434,chr14,35002649,35005481,EAPP,2,-
circ_6435,chr14,35020919,35024118,,565,-
circ_6436,chr14,35036891,35037219,SNX6,495,-
circ_6437,chr14,35044961,35078948,SNX6,85,-
circ_6438,chr14,35055435,35078948,SNX6,40,-
circ_6439,chr14,35062250,35078948,SNX6,54,-
circ_644,chr1,172520651,172526934,C1orf9,3237,+
circ_6440,chr14,35066755,35078948,SNX6,19,-
circ_6441,chr14,35077235,35078948,SNX6,7,-
circ_6442,chr14,35224032,35228052,BAZ1A,7,-
circ_6443,chr14,35224032,35231429,BAZ1A,10,-
circ_6444,chr14,35227909,35231429,BAZ1A,86,-
circ_6445,chr14,35230962,35231429,BAZ1A,2,-
circ_6446,chr14,35240716,35243696,BAZ1A,5,-
circ_6447,chr14,35242777,35243696,BAZ1A,12,-
circ_6448,chr14,35245124,35245721,BAZ1A,3,-
circ_6449,chr14,35245124,35249516,BAZ1A,2,-
circ_645,chr1,172520651,172539870,C1orf9,271,+
circ_6450,chr14,35252967,35262041,BAZ1A,35,-
circ_6451,chr14,35252967,35262127,BAZ1A,132,-
circ_6452,chr14,35261980,35264971,BAZ1A,24,-
circ_6453,chr14,35261980,35331528,BAZ1A,61,-
circ_6454,chr14,35269429,35270399,BAZ1A,6,-
circ_6455,chr14,35269429,35272194,BAZ1A,678,-
circ_6456,chr14,35269429,35276744,BAZ1A,2,-
circ_6457,chr14,35269429,35280242,BAZ1A,6,-
circ_6458,chr14,35269429,35331528,BAZ1A,2,-
circ_6459,chr14,35276656,35280242,BAZ1A,13,-
circ_646,chr1,172520651,172548407,C1orf9,138,+
circ_6460,chr14,35276656,35295362,BAZ1A,29,-
circ_6461,chr14,35276656,35331528,BAZ1A,7,-
circ_6462,chr14,35280140,35331528,BAZ1A,6,-
circ_6463,chr14,35295218,35331528,BAZ1A,32,-
circ_6464,chr14,35331249,35331528,BAZ1A,1531,-
circ_6465,chr14,35389705,35395733,,4,-
circ_6466,chr14,35433134,35441270,,8,-
circ_6467,chr14,35438363,35441270,,5,-
circ_6468,chr14,35438375,35441270,,265,-
circ_6469,chr14,35476488,35478037,SRP54,46,+
circ_647,chr1,172520651,172560211,C1orf9,26,+
circ_6470,chr14,35476488,35480865,SRP54,19,+
circ_6471,chr14,35476488,35483108,SRP54,52,+
circ_6472,chr14,35476488,35484036,SRP54,7,+
circ_6473,chr14,35482551,35488280,SRP54,4,+
circ_6474,chr14,35483949,35488280,SRP54,7,+
circ_6475,chr14,35487897,35488280,SRP54,111,+
circ_6476,chr14,35515710,35522657,FAM177A1,2,+
circ_6477,chr14,35519989,35522657,FAM177A1,39,+
circ_6478,chr14,35522483,35522657,FAM177A1,4,+
circ_6479,chr14,35554598,35568590,PPP2R3C,3,-
circ_648,chr1,172522399,172539870,C1orf9,16,+
circ_6480,chr14,35560275,35564390,PPP2R3C,2,-
circ_6481,chr14,35560275,35577442,PPP2R3C,7,-
circ_6482,chr14,35560275,35579835,PPP2R3C,3,-
circ_6483,chr14,35564253,35568590,PPP2R3C,24,-
circ_6484,chr14,35565763,35568590,PPP2R3C,167,-
circ_6485,chr14,35565763,35577442,PPP2R3C,103,-
circ_6486,chr14,35568457,35577442,PPP2R3C,128,-
circ_6487,chr14,35568457,35579835,PPP2R3C,16,-
circ_6488,chr14,35579024,35579835,PPP2R3C,102,-
circ_6489,chr14,35595940,35596817,KIAA0391,69,+
circ_649,chr1,172525008,172526934,C1orf9,829,+
circ_6490,chr14,36302183,36304129,BRMS1L,4,+
circ_6491,chr14,39514366,39517933,SEC23A,17,-
circ_6492,chr14,39517855,39524500,SEC23A,35,-
circ_6493,chr14,39524346,39536500,SEC23A,5,-
circ_6494,chr14,39534116,39536500,SEC23A,2,-
circ_6495,chr14,39543618,39561831,SEC23A,6,-
circ_6496,chr14,39562390,39565343,SEC23A,39,-
circ_6497,chr14,39565101,39565343,SEC23A,3,-
circ_6498,chr14,39618704,39628754,TRAPPC6B,6,-
circ_6499,chr14,39620949,39627606,TRAPPC6B,11,-
circ_65,chr1,10493898,10502498,APITD1|APITD1-CORT,2,+
circ_650,chr1,172525008,172539870,C1orf9,667,+
circ_6500,chr14,39620949,39628754,TRAPPC6B,327,-
circ_6501,chr14,39622370,39627606,TRAPPC6B,4,-
circ_6502,chr14,39623414,39627606,TRAPPC6B,245,-
circ_6503,chr14,39623414,39628754,TRAPPC6B,155,-
circ_6504,chr14,39627488,39628754,TRAPPC6B,231,-
circ_6505,chr14,39646615,39647120,PNN,68,+
circ_6506,chr14,39647044,39648666,PNN,2,+
circ_6507,chr14,39648294,39648666,PNN,2639,+
circ_6508,chr14,39746137,39748741,CTAGE5,2510,+
circ_6509,chr14,39746137,39764233,CTAGE5,17,+
circ_651,chr1,172525008,172544763,C1orf9,4,+
circ_6510,chr14,39777652,39796226,CTAGE5,5,+
circ_6511,chr14,39782543,39796226,CTAGE5,35,+
circ_6512,chr14,39815107,39818181,CTAGE5,10,+
circ_6513,chr14,39939521,39954461,,2,+
circ_6514,chr14,40111916,40125012,,9,+
circ_6515,chr14,40124048,40125012,,7,+
circ_6516,chr14,45414232,45415131,KLHL28,6,-
circ_6517,chr14,45464948,45481278,FAM179B,7,+
circ_6518,chr14,45473263,45475470,FAM179B,2,+
circ_6519,chr14,45475210,45495075,FAM179B,6,+
circ_652,chr1,172525008,172548407,C1orf9,65,+
circ_6520,chr14,45478115,45481278,FAM179B,2,+
circ_6521,chr14,45478115,45496677,FAM179B,3,+
circ_6522,chr14,45478115,45501579,FAM179B,10,+
circ_6523,chr14,45478115,45523752,FAM179B,2,+
circ_6524,chr14,45481177,45496677,FAM179B,4,+
circ_6525,chr14,45481177,45497532,FAM179B,20,+
circ_6526,chr14,45494985,45497532,FAM179B,17,+
circ_6527,chr14,45496501,45497532,FAM179B,2,+
circ_6528,chr14,45586629,45587328,FKBP3,10,-
circ_6529,chr14,45587230,45599993,FKBP3,2634,-
circ_653,chr1,172525008,172560211,C1orf9,13,+
circ_6530,chr14,45618039,45628483,FANCM,5,+
circ_6531,chr14,45618039,45639949,FANCM,2,+
circ_6532,chr14,45623899,45628483,FANCM,2,+
circ_6533,chr14,45644273,45646179,FANCM,2,+
circ_6534,chr14,45679582,45687657,MIS18BP1,13,-
circ_6535,chr14,45686221,45687635,MIS18BP1,8,-
circ_6536,chr14,45686221,45687657,MIS18BP1,83,-
circ_6537,chr14,45700343,45702023,MIS18BP1,7,-
circ_6538,chr14,45700343,45705147,MIS18BP1,5,-
circ_6539,chr14,45700343,45706920,MIS18BP1,10,-
circ_654,chr1,172569203,172571927,C1orf9,49,+
circ_6540,chr14,45700343,45706924,MIS18BP1,112,-
circ_6541,chr14,45700343,45716580,MIS18BP1,11,-
circ_6542,chr14,45705016,45706924,MIS18BP1,18,-
circ_6543,chr14,45705016,45716580,MIS18BP1,11,-
circ_6544,chr14,45711236,45711721,MIS18BP1,2,-
circ_6545,chr14,45711236,45716580,MIS18BP1,17,-
circ_6546,chr14,45711963,45716580,MIS18BP1,6,-
circ_6547,chr14,45715945,45716580,MIS18BP1,630,-
circ_6548,chr14,50069087,50074839,LRR1,174,+
circ_6549,chr14,50074117,50074839,LRR1,43,+
circ_655,chr1,173371397,173371870,LOC100506023,4,-
circ_6550,chr14,50114010,50122561,POLE2,3,-
circ_6551,chr14,50120707,50122529,POLE2,4,-
circ_6552,chr14,50120707,50122561,POLE2,16,-
circ_6553,chr14,50130032,50141172,POLE2,7,-
circ_6554,chr14,50131343,50131881,POLE2,30,-
circ_6555,chr14,50136241,50141145,POLE2,258,-
circ_6556,chr14,50175876,50190670,KLHDC1,41,+
circ_6557,chr14,50175876,50192487,KLHDC1,31,+
circ_6558,chr14,50190591,50192487,KLHDC1,21,+
circ_6559,chr14,50190591,50206900,KLHDC1,31,+
circ_656,chr1,173371397,173411236,LOC100506023,3,-
circ_6560,chr14,50199421,50206900,KLHDC1,46,+
circ_6561,chr14,50199421,50210523,KLHDC1,25,+
circ_6562,chr14,50255863,50256291,NEMF,2,-
circ_6563,chr14,50255863,50262662,NEMF,2,-
circ_6564,chr14,50262508,50263046,NEMF,10,-
circ_6565,chr14,50262508,50267414,NEMF,174,-
circ_6566,chr14,50262508,50270012,NEMF,6,-
circ_6567,chr14,50262508,50272851,NEMF,4,-
circ_6568,chr14,50262508,50281575,NEMF,2,-
circ_6569,chr14,50262508,50298079,NEMF,29,-
circ_657,chr1,173409601,173411187,LOC100506023|BC136808,2,-
circ_6570,chr14,50262508,50300214,NEMF,2,-
circ_6571,chr14,50262508,50301167,NEMF,3,-
circ_6572,chr14,50266192,50267414,NEMF,39,-
circ_6573,chr14,50266192,50272851,NEMF,20,-
circ_6574,chr14,50269170,50270012,NEMF,31,-
circ_6575,chr14,50269170,50272851,NEMF,9,-
circ_6576,chr14,50269170,50301167,NEMF,5,-
circ_6577,chr14,50287060,50301167,NEMF,3,-
circ_6578,chr14,50292584,50298079,NEMF,969,-
circ_6579,chr14,50292584,50298995,NEMF,20,-
circ_658,chr1,17349102,17350569,SDHB,25,-
circ_6580,chr14,50292584,50301167,NEMF,42,-
circ_6581,chr14,50292584,50304924,NEMF,7,-
circ_6582,chr14,50298768,50301167,NEMF,198,-
circ_6583,chr14,50301080,50307584,NEMF,4,-
circ_6584,chr14,50307435,50312983,NEMF,2,-
circ_6585,chr14,50579332,50581122,METTL21D,4,-
circ_6586,chr14,50596678,50597480,SOS2,47,-
circ_6587,chr14,50596678,50606777,SOS2,14,-
circ_6588,chr14,50596678,50612314,SOS2,7,-
circ_6589,chr14,50599492,50600957,SOS2,20,-
circ_659,chr1,1735857,1737977,GNB1,266,-
circ_6590,chr14,50600840,50606777,SOS2,2,-
circ_6591,chr14,50600840,50612314,SOS2,2,-
circ_6592,chr14,50600840,50616948,SOS2,56,-
circ_6593,chr14,50600840,50619891,SOS2,5,-
circ_6594,chr14,50600840,50625364,SOS2,6,-
circ_6595,chr14,50605329,50612314,SOS2,5,-
circ_6596,chr14,50605329,50616948,SOS2,65,-
circ_6597,chr14,50605329,50619891,SOS2,2,-
circ_6598,chr14,50605329,50625364,SOS2,34,-
circ_6599,chr14,50605329,50626804,SOS2,4,-
circ_66,chr1,10500403,10502498,APITD1|APITD1-CORT,120,+
circ_660,chr1,1735857,1747301,GNB1,5,-
circ_6600,chr14,50611887,50616948,SOS2,50,-
circ_6601,chr14,50611887,50619891,SOS2,7,-
circ_6602,chr14,50611887,50625364,SOS2,47,-
circ_6603,chr14,50611887,50626804,SOS2,2,-
circ_6604,chr14,50612194,50616948,SOS2,9,-
circ_6605,chr14,50612194,50626804,SOS2,2,-
circ_6606,chr14,50616725,50616948,SOS2,2107,-
circ_6607,chr14,50616725,50619891,SOS2,423,-
circ_6608,chr14,50619787,50625364,SOS2,49,-
circ_6609,chr14,50619787,50626804,SOS2,3,-
circ_661,chr1,1735857,1749314,GNB1,305,-
circ_6610,chr14,50626148,50628327,SOS2,20,-
circ_6611,chr14,50647289,50655418,SOS2,33,-
circ_6612,chr14,50647289,50671127,SOS2,2,-
circ_6613,chr14,50649180,50655418,SOS2,3,-
circ_6614,chr14,50655214,50662863,SOS2,8,-
circ_6615,chr14,50666408,50671127,SOS2,11,-
circ_6616,chr14,50667670,50671127,SOS2,37,-
circ_6617,chr14,50732075,50769735,L2HGDH,7,-
circ_6618,chr14,50750588,50769735,L2HGDH,2,-
circ_6619,chr14,50768734,50769735,L2HGDH,5,-
circ_662,chr1,1735857,1756938,GNB1,12,-
circ_6620,chr14,50796550,50799150,CDKL1,187,-
circ_6621,chr14,50796550,50808940,CDKL1,6,-
circ_6622,chr14,50929382,50930851,MAP4K5,2,-
circ_6623,chr14,50942845,50949134,MAP4K5,3,-
circ_6624,chr14,51107467,51111732,SAV1,20,-
circ_6625,chr14,51202233,51211083,NIN,18,-
circ_6626,chr14,51208299,51211083,NIN,51,-
circ_6627,chr14,51210102,51211083,NIN,6,-
circ_6628,chr14,51210133,51211083,NIN,55,-
circ_6629,chr14,51214709,51219451,NIN,2,-
circ_663,chr1,1735857,1770677,GNB1,39,-
circ_6630,chr14,51214709,51221585,NIN,20,-
circ_6631,chr14,51226574,51238186,NIN,2,-
circ_6632,chr14,51259429,51273536,NIN,2,-
circ_6633,chr14,51259429,51288795,NIN,6,-
circ_6634,chr14,51288591,51288795,NIN,13,-
circ_6635,chr14,51374988,51387785,PYGL,5,-
circ_6636,chr14,51381418,51383823,PYGL,5,-
circ_6637,chr14,51382053,51383823,PYGL,22,-
circ_6638,chr14,51710573,51713938,TMX1,62,+
circ_6639,chr14,52742679,52747595,,12,+
circ_664,chr1,1735857,1784736,GNB1,3,-
circ_6640,chr14,52742692,52747595,,13,+
circ_6641,chr14,52922041,52937398,TXNDC16,15,-
circ_6642,chr14,52922041,52939705,TXNDC16,24,-
circ_6643,chr14,52977957,53011089,TXNDC16,169,-
circ_6644,chr14,53003436,53011089,TXNDC16,316,-
circ_6645,chr14,53009088,53011089,TXNDC16,7,-
circ_6646,chr14,53112871,53113179,ERO1L,5,-
circ_6647,chr14,53112871,53119026,ERO1L,2,-
circ_6648,chr14,53112871,53124868,ERO1L,8,-
circ_6649,chr14,53118956,53120033,ERO1L,27,-
circ_665,chr1,173702851,173703425,KLHL20,6,+
circ_6650,chr14,53211569,53237901,STYX,12,+
circ_6651,chr14,53235557,53237901,STYX,3,+
circ_6652,chr14,53507271,53510473,DDHD1,3,-
circ_6653,chr14,53525194,53527919,DDHD1,5,-
circ_6654,chr14,53558502,53570574,DDHD1,76,-
circ_6655,chr14,53622960,53656654,,243,+
circ_6656,chr14,53622960,53668201,,28,+
circ_6657,chr14,53629526,53656654,,5,+
circ_6658,chr14,53816312,53836219,,2,+
circ_6659,chr14,53859242,53859851,,2,+
circ_666,chr1,173725061,173726298,KLHL20,2,+
circ_6660,chr14,55168779,55169298,SAMD4A,6,+
circ_6661,chr14,55422278,55434112,WDHD1,2,-
circ_6662,chr14,55423751,55424353,WDHD1,85,-
circ_6663,chr14,55433192,55434112,WDHD1,4,-
circ_6664,chr14,55433192,55448414,WDHD1,2,-
circ_6665,chr14,55467220,55468903,WDHD1,4,-
circ_6666,chr14,55625239,55629793,DLGAP5,3,-
circ_6667,chr14,55642063,55644054,DLGAP5,3,-
circ_6668,chr14,55646346,55650471,DLGAP5,2,-
circ_6669,chr14,55647930,55650471,DLGAP5,131,-
circ_667,chr1,173726114,173744981,KLHL20,7,+
circ_6670,chr14,55817098,55821940,FBXO34,6,+
circ_6671,chr14,55821218,55821940,FBXO34,2,+
circ_6672,chr14,55844536,55848909,ATG14,4,-
circ_6673,chr14,56078736,56079289,KTN1,8,+
circ_6674,chr14,56078736,56086030,KTN1,220,+
circ_6675,chr14,56083234,56086030,KTN1,18,+
circ_6676,chr14,56083234,56094746,KTN1,3,+
circ_6677,chr14,56114742,56115588,KTN1,56,+
circ_6678,chr14,56561439,56565571,,3,-
circ_6679,chr14,56605618,56611718,PELI2,2,+
circ_668,chr1,173743443,173744981,KLHL20,2,+
circ_6680,chr14,56611664,56645182,PELI2,81,+
circ_6681,chr14,56645052,56646400,PELI2,2,+
circ_6682,chr14,56746393,56757174,PELI2,25,+
circ_6683,chr14,56794900,56797205,,6,+
circ_6684,chr14,56794900,56811788,,15,+
circ_6685,chr14,57051718,57092248,C14orf101,11,+
circ_6686,chr14,57696451,57714430,EXOC5,43,-
circ_6687,chr14,57702428,57711077,EXOC5,12,-
circ_6688,chr14,57704055,57711077,EXOC5,5,-
circ_6689,chr14,57710882,57714430,EXOC5,13,-
circ_669,chr1,173763912,173768432,,14,-
circ_6690,chr14,57713428,57714430,EXOC5,6,-
circ_6691,chr14,57740961,57741607,MUDENG,12,+
circ_6692,chr14,57740961,57747140,MUDENG,45,+
circ_6693,chr14,57740961,57749948,MUDENG,11,+
circ_6694,chr14,58678009,58682002,ACTR10,3,+
circ_6695,chr14,58690339,58690574,ACTR10,59,+
circ_6696,chr14,58752308,58755531,FLJ31306,15,-
circ_6697,chr14,58752308,58758425,FLJ31306,28,-
circ_6698,chr14,58758352,58760644,C14orf37|FLJ31306,18,-
circ_6699,chr14,58771661,58772830,ARID4A,13,+
circ_67,chr1,10527246,10529395,DFFA,50,-
circ_670,chr1,173835665,173835934,GAS5,4,-
circ_6700,chr14,58771661,58785523,ARID4A,5,+
circ_6701,chr14,58772739,58796322,ARID4A,13,+
circ_6702,chr14,58772739,58796887,ARID4A,7,+
circ_6703,chr14,58785259,58790335,ARID4A,19,+
circ_6704,chr14,58785259,58796887,ARID4A,665,+
circ_6705,chr14,58796245,58796887,ARID4A,2,+
circ_6706,chr14,58877560,58890813,TIMM9,26,-
circ_6707,chr14,58909423,58910893,KIAA0586,5,+
circ_6708,chr14,58917296,58923528,KIAA0586,2,+
circ_6709,chr14,58924476,58953884,KIAA0586,3,+
circ_671,chr1,173910402,173912726,RC3H1,23,-
circ_6710,chr14,58926560,58927878,KIAA0586,9,+
circ_6711,chr14,58955338,58979345,KIAA0586,3,+
circ_6712,chr14,58965500,58975427,KIAA0586,5,+
circ_6713,chr14,59730158,59731003,DAAM1,3,+
circ_6714,chr14,59730158,59758024,DAAM1,254,+
circ_6715,chr14,59730158,59782069,DAAM1,6,+
circ_6716,chr14,59757934,59787302,DAAM1,19,+
circ_6717,chr14,59790845,59793709,DAAM1,7,+
circ_6718,chr14,59954391,59956593,JKAMP,10,+
circ_6719,chr14,59954391,59965626,JKAMP,7,+
circ_672,chr1,173910402,173916720,RC3H1,2,-
circ_6720,chr14,59988291,60005558,C14orf38,5,-
circ_6721,chr14,59988291,60007464,C14orf38,11,-
circ_6722,chr14,59988291,60010172,C14orf38,4,-
circ_6723,chr14,59988291,60018154,C14orf38,35,-
circ_6724,chr14,60004740,60005558,C14orf38,2,-
circ_6725,chr14,60187514,60194386,RTN1,2,-
circ_6726,chr14,60193636,60194386,RTN1,22,-
circ_6727,chr14,60582436,60592541,C14orf135,27,+
circ_6728,chr14,60616070,60619896,DHRS7,220,-
circ_6729,chr14,60733255,60735153,PPM1A,5,+
circ_673,chr1,173915613,173916720,RC3H1,7,-
circ_6730,chr14,60733255,60744083,PPM1A,3,+
circ_6731,chr14,60749401,60750255,PPM1A,11,+
circ_6732,chr14,60749401,60758172,PPM1A,81,+
circ_6733,chr14,60749401,60759312,PPM1A,4,+
circ_6734,chr14,61258332,61285565,MNAT1,9,+
circ_6735,chr14,61262934,61285565,MNAT1,25,+
circ_6736,chr14,61262934,61346553,MNAT1,3,+
circ_6737,chr14,61275042,61285565,MNAT1,9,+
circ_6738,chr14,61275042,61346553,MNAT1,3,+
circ_6739,chr14,61278704,61297307,MNAT1,3,+
circ_674,chr1,173915613,173921276,RC3H1,3,-
circ_6740,chr14,61449225,61497241,SLC38A6,2,+
circ_6741,chr14,61503776,61518853,SLC38A6,5,+
circ_6742,chr14,61509864,61550418,SLC38A6,3,+
circ_6743,chr14,61855005,61858006,PRKCH,14,+
circ_6744,chr14,61909828,61924397,PRKCH,24,+
circ_6745,chr14,61943047,61952374,PRKCH,3,+
circ_6746,chr14,61995792,61997313,PRKCH,10,+
circ_6747,chr14,62187096,62188541,HIF1A,15,+
circ_6748,chr14,62187099,62188541,HIF1A,93,+
circ_6749,chr14,62187099,62194373,HIF1A,10,+
circ_675,chr1,173961892,173962273,RC3H1,327,-
circ_6750,chr14,62187099,62205091,HIF1A,3,+
circ_6751,chr14,62188226,62188541,HIF1A,405,+
circ_6752,chr14,62188226,62199242,HIF1A,7,+
circ_6753,chr14,62188226,62201003,HIF1A,12,+
circ_6754,chr14,62188226,62205091,HIF1A,11,+
circ_6755,chr14,62188226,62207906,HIF1A,14,+
circ_6756,chr14,62193423,62194373,HIF1A,17,+
circ_6757,chr14,62204804,62205091,HIF1A,4,+
circ_6758,chr14,62204804,62207906,HIF1A,9,+
circ_6759,chr14,62204804,62212535,HIF1A,3,+
circ_676,chr1,17401350,17409147,PADI2,3,-
circ_6760,chr14,62207222,62207906,HIF1A,4,+
circ_6761,chr14,62207222,62211531,HIF1A,8,+
circ_6762,chr14,62207222,62212535,HIF1A,21,+
circ_6763,chr14,62211422,62212535,HIF1A,83,+
circ_6764,chr14,63881857,63920603,PPP2R5E,2,-
circ_6765,chr14,64065473,64066691,WDR89,10,-
circ_6766,chr14,64283783,64287774,,4,+
circ_6767,chr14,64375815,64434564,SYNE2,4,+
circ_6768,chr14,64407331,64408861,SYNE2,7,+
circ_6769,chr14,64428242,64434564,SYNE2,2,+
circ_677,chr1,17405758,17409147,PADI2,2,-
circ_6770,chr14,64430616,64434564,SYNE2,2,+
circ_6771,chr14,64443280,64453335,SYNE2,3,+
circ_6772,chr14,64444622,64445732,SYNE2,24,+
circ_6773,chr14,64444622,64450604,SYNE2,2,+
circ_6774,chr14,64447371,64453335,SYNE2,18,+
circ_6775,chr14,64447703,64453335,SYNE2,10,+
circ_6776,chr14,64447703,64457833,SYNE2,5,+
circ_6777,chr14,64449347,64450604,SYNE2,3,+
circ_6778,chr14,64449347,64453335,SYNE2,9,+
circ_6779,chr14,64465631,64470048,SYNE2,43,+
circ_678,chr1,17413015,17413194,PADI2,5,-
circ_6780,chr14,64465631,64473940,SYNE2,5,+
circ_6781,chr14,64465631,64483349,SYNE2,99,+
circ_6782,chr14,64465631,64489581,SYNE2,193,+
circ_6783,chr14,64476683,64484474,SYNE2,6,+
circ_6784,chr14,64490974,64494511,SYNE2,2,+
circ_6785,chr14,64496612,64498075,SYNE2,5,+
circ_6786,chr14,64514717,64516594,SYNE2,12,+
circ_6787,chr14,64516328,64520375,SYNE2,2,+
circ_6788,chr14,64516328,64529613,SYNE2,5,+
circ_6789,chr14,64522661,64560198,SYNE2,2,+
circ_679,chr1,174188262,174190302,RABGAP1L,23,+
circ_6790,chr14,64529468,64532368,SYNE2,9,+
circ_6791,chr14,64532149,64532368,SYNE2,18,+
circ_6792,chr14,64547173,64548298,SYNE2,2,+
circ_6793,chr14,64554388,64560198,SYNE2,2,+
circ_6794,chr14,64564666,64568760,SYNE2,4,+
circ_6795,chr14,64568649,64574325,SYNE2,10,+
circ_6796,chr14,64574208,64589145,SYNE2,2,+
circ_6797,chr14,64598982,64604701,SYNE2,2,+
circ_6798,chr14,64600786,64604701,SYNE2,7,+
circ_6799,chr14,64604504,64606791,SYNE2,3,+
circ_68,chr1,108138833,108160254,VAV3,6,-
circ_680,chr1,174188262,174200493,RABGAP1L,20,+
circ_6800,chr14,64628789,64630299,SYNE2,2,+
circ_6801,chr14,64633950,64634357,SYNE2,4,+
circ_6802,chr14,64641661,64644201,SYNE2,2,+
circ_6803,chr14,64653141,64655426,SYNE2,9,+
circ_6804,chr14,64675475,64676842,SYNE2,2,+
circ_6805,chr14,64953831,64957258,ZBTB25,2,-
circ_6806,chr14,64988204,64990120,ZBTB1,64,+
circ_6807,chr14,65542491,65544754,MAX,4,-
circ_6808,chr14,65544630,65560533,MAX,7,-
circ_6809,chr14,65898754,65922436,FUT8,105,+
circ_681,chr1,17418902,17431556,PADI2,5,-
circ_6810,chr14,65922338,65931191,FUT8,24,+
circ_6811,chr14,65922338,65957799,FUT8,6,+
circ_6812,chr14,66028054,66028484,FUT8,661,+
circ_6813,chr14,66028054,66096324,FUT8,45,+
circ_6814,chr14,66082695,66096324,FUT8,165,+
circ_6815,chr14,66188492,66191041,FUT8,8,+
circ_6816,chr14,66188492,66200099,FUT8,26,+
circ_6817,chr14,67431907,67490392,GPHN,4,+
circ_6818,chr14,67431907,67525503,GPHN,4,+
circ_6819,chr14,67720920,67722005,MPP5,2,+
circ_682,chr1,174190109,174219770,RABGAP1L,2,+
circ_6820,chr14,67736417,67770316,MPP5,35,+
circ_6821,chr14,67768105,67770316,MPP5,124,+
circ_6822,chr14,67812484,67817407,ATP6V1D,2,-
circ_6823,chr14,68151731,68157138,RDH11,291,-
circ_6824,chr14,68156928,68159769,RDH11,2,-
circ_6825,chr14,68228082,68229536,ZFYVE26,35,-
circ_6826,chr14,68228082,68233164,ZFYVE26,3,-
circ_6827,chr14,68234420,68236447,ZFYVE26,20,-
circ_6828,chr14,68290258,68292294,RAD51B,5,+
circ_6829,chr14,68290258,68353921,RAD51B,3,+
circ_683,chr1,174219612,174247917,RABGAP1L,2,+
circ_6830,chr14,68352585,68353921,RAD51B,8,+
circ_6831,chr14,69356855,69360464,ACTN1,3,-
circ_6832,chr14,69369193,69387842,ACTN1,7,-
circ_6833,chr14,69387722,69392389,ACTN1,10,-
circ_6834,chr14,69583082,69589077,DCAF5,11,-
circ_6835,chr14,69588933,69616220,DCAF5,167,-
circ_6836,chr14,69908548,69908983,SLC39A9,18,+
circ_6837,chr14,70125229,70125430,KIAA0247,71,+
circ_6838,chr14,70170111,70171459,KIAA0247,48,+
circ_6839,chr14,70234854,70235391,SRSF5,5,+
circ_684,chr1,174219612,174274265,RABGAP1L,3,+
circ_6840,chr14,70234854,70235613,SRSF5,2,+
circ_6841,chr14,70633355,70635201,SLC8A3,27,-
circ_6842,chr14,71051533,71064494,MED6,20,-
circ_6843,chr14,71059596,71064494,MED6,13,-
circ_6844,chr14,71209067,71209308,MAP3K9,6,-
circ_6845,chr14,71215545,71216798,MAP3K9,2,-
circ_6846,chr14,71413631,71435827,PCNX,7,+
circ_6847,chr14,71413631,71445365,PCNX,38,+
circ_6848,chr14,71428942,71445365,PCNX,16,+
circ_6849,chr14,71443658,71476441,PCNX,2,+
circ_685,chr1,174221617,174245073,RABGAP1L,2,+
circ_6850,chr14,71455283,71462642,PCNX,28,+
circ_6851,chr14,71455283,71479919,PCNX,3,+
circ_6852,chr14,71455283,71489949,PCNX,7,+
circ_6853,chr14,71476350,71479919,PCNX,268,+
circ_6854,chr14,71476350,71485879,PCNX,2,+
circ_6855,chr14,71479716,71502874,PCNX,4,+
circ_6856,chr14,71485725,71493005,PCNX,2,+
circ_6857,chr14,71485725,71502874,PCNX,96,+
circ_6858,chr14,71492833,71502874,PCNX,423,+
circ_6859,chr14,71511849,71524441,PCNX,193,+
circ_686,chr1,174241551,174247917,RABGAP1L,24,+
circ_6860,chr14,71511849,71543136,PCNX,20,+
circ_6861,chr14,71511849,71556059,PCNX,2,+
circ_6862,chr14,71540261,71543136,PCNX,31,+
circ_6863,chr14,71540261,71556059,PCNX,8,+
circ_6864,chr14,71571951,71572157,PCNX,12,+
circ_6865,chr14,71571951,71575763,PCNX,2,+
circ_6866,chr14,71838462,71880731,,12,+
circ_6867,chr14,71866726,71880731,,73,+
circ_6868,chr14,71866726,71884913,,27,+
circ_6869,chr14,71867510,71880731,,70,+
circ_687,chr1,174241551,174274265,RABGAP1L,177,+
