,id,X.chrom,start,end,name,score,strand,logFC,logCPM,LR,PValue,DE,FDR
19212,circ_6737,chr14,61275042,61285565,MNAT1,9,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19213,circ_6738,chr14,61275042,61346553,MNAT1,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19214,circ_6739,chr14,61278704,61297307,MNAT1,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19216,circ_6740,chr14,61449225,61497241,SLC38A6,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19217,circ_6741,chr14,61503776,61518853,SLC38A6,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19218,circ_6742,chr14,61509864,61550418,SLC38A6,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19221,circ_6745,chr14,61943047,61952374,PRKCH,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19222,circ_6746,chr14,61995792,61997313,PRKCH,10,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19227,circ_6750,chr14,62187099,62205091,HIF1A,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19230,circ_6753,chr14,62188226,62201003,HIF1A,12,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19231,circ_6754,chr14,62188226,62205091,HIF1A,11,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19232,circ_6755,chr14,62188226,62207906,HIF1A,14,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19234,circ_6757,chr14,62204804,62205091,HIF1A,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19235,circ_6758,chr14,62204804,62207906,HIF1A,9,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19236,circ_6759,chr14,62204804,62212535,HIF1A,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19237,circ_676,chr1,17401350,17409147,PADI2,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19238,circ_6760,chr14,62207222,62207906,HIF1A,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19239,circ_6761,chr14,62207222,62211531,HIF1A,8,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19240,circ_6762,chr14,62207222,62212535,HIF1A,21,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19242,circ_6764,chr14,63881857,63920603,PPP2R5E,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19245,circ_6767,chr14,64375815,64434564,SYNE2,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19248,circ_677,chr1,17405758,17409147,PADI2,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19250,circ_6771,chr14,64443280,64453335,SYNE2,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19254,circ_6775,chr14,64447703,64453335,SYNE2,10,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19255,circ_6776,chr14,64447703,64457833,SYNE2,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19256,circ_6777,chr14,64449347,64450604,SYNE2,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19257,circ_6778,chr14,64449347,64453335,SYNE2,9,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19259,circ_678,chr1,17413015,17413194,PADI2,5,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19260,circ_6780,chr14,64465631,64473940,SYNE2,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19264,circ_6784,chr14,64490974,64494511,SYNE2,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19265,circ_6785,chr14,64496612,64498075,SYNE2,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19267,circ_6787,chr14,64516328,64520375,SYNE2,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19268,circ_6788,chr14,64516328,64529613,SYNE2,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19269,circ_6789,chr14,64522661,64560198,SYNE2,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19271,circ_6790,chr14,64529468,64532368,SYNE2,9,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19272,circ_6791,chr14,64532149,64532368,SYNE2,18,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19273,circ_6792,chr14,64547173,64548298,SYNE2,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19274,circ_6793,chr14,64554388,64560198,SYNE2,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19275,circ_6794,chr14,64564666,64568760,SYNE2,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19276,circ_6795,chr14,64568649,64574325,SYNE2,10,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19277,circ_6796,chr14,64574208,64589145,SYNE2,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19278,circ_6797,chr14,64598982,64604701,SYNE2,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19280,circ_6799,chr14,64604504,64606791,SYNE2,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19281,circ_68,chr1,108138833,108160254,VAV3,6,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19293,circ_681,chr1,17418902,17431556,PADI2,5,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19295,circ_6811,chr14,65922338,65957799,FUT8,6,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19302,circ_6818,chr14,67431907,67525503,GPHN,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19304,circ_682,chr1,174190109,174219770,RABGAP1L,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19307,circ_6822,chr14,67812484,67817407,ATP6V1D,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19309,circ_6824,chr14,68156928,68159769,RDH11,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19310,circ_6825,chr14,68228082,68229536,ZFYVE26,35,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19313,circ_6828,chr14,68290258,68292294,RAD51B,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19315,circ_683,chr1,174219612,174247917,RABGAP1L,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19316,circ_6830,chr14,68352585,68353921,RAD51B,8,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19317,circ_6831,chr14,69356855,69360464,ACTN1,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19319,circ_6833,chr14,69387722,69392389,ACTN1,10,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19320,circ_6834,chr14,69583082,69589077,DCAF5,11,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19322,circ_6836,chr14,69908548,69908983,SLC39A9,18,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19325,circ_6839,chr14,70234854,70235391,SRSF5,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19326,circ_684,chr1,174219612,174274265,RABGAP1L,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19327,circ_6840,chr14,70234854,70235613,SRSF5,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19331,circ_6844,chr14,71209067,71209308,MAP3K9,6,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19332,circ_6845,chr14,71215545,71216798,MAP3K9,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19337,circ_685,chr1,174221617,174245073,RABGAP1L,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19339,circ_6851,chr14,71455283,71479919,PCNX,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19342,circ_6854,chr14,71476350,71485879,PCNX,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19343,circ_6855,chr14,71479716,71502874,PCNX,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19344,circ_6856,chr14,71485725,71493005,PCNX,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19349,circ_6860,chr14,71511849,71543136,PCNX,20,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19350,circ_6861,chr14,71511849,71556059,PCNX,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19351,circ_6862,chr14,71540261,71543136,PCNX,31,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19353,circ_6864,chr14,71571951,71572157,PCNX,12,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19368,circ_6878,chr14,71979459,72056087,SIPA1L1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19369,circ_6879,chr14,71996028,71997157,SIPA1L1,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19377,circ_6886,chr14,73538334,73554869,RBM25,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19381,circ_689,chr1,174244970,174274265,RABGAP1L,22,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19384,circ_6892,chr14,73614502,73632121,PSEN1,8,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19387,circ_6895,chr14,73614502,73659572,PSEN1,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19389,circ_6897,chr14,73614502,73683952,PSEN1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19390,circ_6898,chr14,73637504,73640415,PSEN1,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19391,circ_6899,chr14,73653560,73664837,PSEN1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19392,circ_69,chr1,108145018,108185377,VAV3,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19396,circ_6902,chr14,73753817,73759582,NUMB,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19400,circ_6906,chr14,73876005,73876776,NUMB,6,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19401,circ_6907,chr14,74119872,74156218,DNAL1,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19403,circ_6909,chr14,74358729,74371786,ZNF410,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19404,circ_691,chr1,174274123,174340210,RABGAP1L,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19405,circ_6910,chr14,74358729,74376133,ZNF410,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19407,circ_6912,chr14,74436712,74443115,ENTPD5,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19408,circ_6913,chr14,74471307,74477853,ENTPD5,5,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19411,circ_6916,chr14,75136351,75140814,KIAA0317,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19412,circ_6917,chr14,75139533,75140814,KIAA0317,7,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19413,circ_6918,chr14,75264282,75269379,YLPM1,8,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19416,circ_6920,chr14,75355797,75356655,DLST,6,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19417,circ_6921,chr14,75506613,75509180,MLH3,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19420,circ_6924,chr14,75563802,75572699,NEK9,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19425,circ_6929,chr14,75576387,75585638,NEK9,5,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19427,circ_6930,chr14,75580041,75590926,NEK9,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19428,circ_6931,chr14,75583897,75585638,NEK9,9,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19429,circ_6932,chr14,75583897,75587877,NEK9,18,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19430,circ_6933,chr14,75583897,75590926,NEK9,17,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19431,circ_6934,chr14,75587212,75590926,NEK9,8,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19433,circ_6936,chr14,76088421,76091095,FLVCR2,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19434,circ_6937,chr14,76173360,76187046,TTLL5,15,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19438,circ_6940,chr14,76248829,76249873,TTLL5,16,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19442,circ_6944,chr14,76638185,76647192,C14orf118,28,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19444,circ_6946,chr14,77917529,77920445,C14orf133,8,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19446,circ_6948,chr14,78023383,78043258,SPTLC2,17,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19448,circ_695,chr1,174652659,174671394,RABGAP1L,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19449,circ_6950,chr14,78036726,78045452,SPTLC2,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19450,circ_6951,chr14,78043109,78045452,SPTLC2,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19451,circ_6952,chr14,78043109,78063723,SPTLC2,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19452,circ_6953,chr14,78198827,78202349,SNW1,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19453,circ_6954,chr14,80944596,80997230,CEP128,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19455,circ_6956,chr14,81209418,81227957,CEP128,28,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19458,circ_6959,chr14,81296495,81297638,CEP128,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19460,circ_6960,chr14,81296495,81307112,CEP128,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19465,circ_6965,chr14,81362061,81382906,CEP128,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19466,circ_6966,chr14,81405728,81408724,CEP128,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19467,circ_6967,chr14,81651874,81670448,GTF2A1,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19468,circ_6968,chr14,81662451,81670448,GTF2A1,5,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19469,circ_6969,chr14,81662451,81682858,GTF2A1,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19472,circ_6971,chr14,86445313,86450366,,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19473,circ_6972,chr14,86445313,86508177,,7,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19478,circ_6977,chr14,88406248,88417092,GALC,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19479,circ_6978,chr14,88429727,88442832,GALC,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19484,circ_6982,chr14,89041036,89076147,ZC3H14,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19489,circ_6987,chr14,89202707,89221015,EML5,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19491,circ_6989,chr14,89220855,89221015,EML5,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19493,circ_6990,chr14,89305795,89327676,TTC8,6,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19495,circ_6992,chr14,89327565,89338067,TTC8,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19499,circ_6996,chr14,89877734,89878834,FOXN3,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19502,circ_6999,chr14,90397884,90398971,EFCAB11,7,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19503,circ_7,chr1,100464816,100477089,SLC35A3,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19505,circ_700,chr1,174938413,174952042,RABGAP1L,12,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19506,circ_7000,chr14,90450859,90459827,TDP1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19508,circ_7002,chr14,91110391,91146879,TTC7B,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19509,circ_7003,chr14,91155883,91196540,TTC7B,13,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19511,circ_7005,chr14,91339975,91372643,RPS6KA5,6,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19512,circ_7006,chr14,91356830,91372643,RPS6KA5,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19513,circ_7007,chr14,91356830,91389540,RPS6KA5,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19517,circ_7010,chr14,91409421,91444868,RPS6KA5,28,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19520,circ_7013,chr14,91444649,91508237,RPS6KA5,5,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19521,circ_7014,chr14,91655253,91666249,C14orf159,10,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19522,circ_7015,chr14,91662718,91671169,C14orf159,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19523,circ_7016,chr14,91755448,91760662,CCDC88C,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19524,circ_7017,chr14,91757338,91760662,CCDC88C,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19526,circ_7019,chr14,91791122,91792400,CCDC88C,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19528,circ_7020,chr14,91804348,91806368,CCDC88C,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19530,circ_7022,chr14,91931593,91935347,SMEK1,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19532,circ_7024,chr14,91931823,91935456,SMEK1,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19533,circ_7025,chr14,91935238,91937339,SMEK1,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19539,circ_7030,chr14,92159469,92195823,CATSPERB,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19540,circ_7031,chr14,92170895,92174580,CATSPERB,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19541,circ_7032,chr14,92170895,92185822,CATSPERB,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19546,circ_7037,chr14,92249468,92280169,TC2N,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19547,circ_7038,chr14,92249479,92280169,TC2N,18,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19549,circ_704,chr1,175956078,175957548,RFWD2,5,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19550,circ_7040,chr14,92258710,92280169,TC2N,12,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19551,circ_7041,chr14,92258710,92303982,TC2N,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19555,circ_7045,chr14,92278655,92280169,TC2N,13,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19556,circ_7046,chr14,92454627,92466452,TRIP11,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19557,circ_7047,chr14,92465583,92466452,TRIP11,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19558,circ_7048,chr14,92469762,92477416,TRIP11,6,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19562,circ_7051,chr14,92473983,92478139,TRIP11,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19565,circ_7054,chr14,92537278,92555161,ATXN3,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19571,circ_706,chr1,175956078,175996824,RFWD2,18,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19573,circ_7061,chr14,92582445,92583986,NDUFB1,16,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19575,circ_7063,chr14,92597294,92604691,CPSF2,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19576,circ_7064,chr14,92600354,92604691,CPSF2,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19577,circ_7065,chr14,92600593,92601840,CPSF2,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19579,circ_7067,chr14,92608507,92621667,CPSF2,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19580,circ_7068,chr14,92620701,92621667,CPSF2,7,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19581,circ_7069,chr14,92920243,92922952,SLC24A4,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19582,circ_707,chr1,175956078,176015460,RFWD2,17,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19588,circ_7075,chr14,93273080,93275864,GOLGA5,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19590,circ_7077,chr14,93276598,93282766,GOLGA5,28,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19591,circ_7078,chr14,93282595,93282766,GOLGA5,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19592,circ_7079,chr14,93676169,93677054,UBR7,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19594,circ_7080,chr14,93676169,93681627,UBR7,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19595,circ_7081,chr14,93685557,93686757,UBR7,13,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19596,circ_7082,chr14,93727947,93730339,BTBD7,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19598,circ_7084,chr14,93760203,93761283,BTBD7,8,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19603,circ_7089,chr14,96807858,96813678,ATG2B,44,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19604,circ_709,chr1,175996707,176055026,RFWD2,6,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19608,circ_7093,chr14,96986391,97031551,PAPOLA,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19610,circ_7095,chr14,97008579,97031551,PAPOLA,23,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19613,circ_7098,chr14,97022186,97022750,PAPOLA,5,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19614,circ_7099,chr14,97022511,97031551,PAPOLA,21,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19618,circ_7101,chr14,97294509,97327072,VRK1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19621,circ_7104,chr14,97299803,97319503,VRK1,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19629,circ_7111,chr14,97319410,97327072,VRK1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19630,circ_7112,chr14,97326893,97342457,VRK1,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19631,circ_7113,chr14,98425894,98426754,C14orf64,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19632,circ_7114,chr14,98426599,98435884,C14orf64,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19633,circ_7115,chr14,99286868,99296222,,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19634,circ_7116,chr14,99665709,99697894,BCL11B,7,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19635,circ_7117,chr14,99697681,99724173,BCL11B,7,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19638,circ_712,chr1,176012321,176055026,RFWD2,11,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19640,circ_7121,chr14,99923892,99924872,SETD3,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19643,circ_7124,chr14,99924615,99929915,SETD3,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19645,circ_7126,chr14,99924615,99932392,SETD3,6,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19646,circ_7127,chr14,99924615,99941671,SETD3,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19650,circ_7130,chr15,100185765,100215663,MEF2A,11,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19651,circ_7131,chr15,100197617,100211659,MEF2A,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19653,circ_7133,chr15,100672211,100673520,ADAMTS17,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19654,circ_7134,chr15,100692816,100739628,ADAMTS17,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19655,circ_7135,chr15,100794340,100871259,ADAMTS17,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19658,circ_7138,chr15,101104896,101106658,,5,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19662,circ_7141,chr15,101728197,101775782,CHSY1,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19665,circ_7144,chr15,101906400,101910728,PCSK6,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19666,circ_7145,chr15,101922296,101972305,PCSK6,6,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19667,circ_7146,chr15,101968096,101972305,PCSK6,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19669,circ_7148,chr15,102211688,102226265,TARSL2,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19670,circ_7149,chr15,102239533,102244140,TARSL2,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19675,circ_7153,chr15,102248995,102255166,TARSL2,14,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19678,circ_7156,chr15,22840243,22842183,TUBGCP5,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19680,circ_7158,chr15,25207260,25213229,SNRPN|SNURF,8,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19681,circ_7159,chr15,25213078,25219603,SNRPN,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19683,circ_7160,chr15,25220504,25222176,SNRPN,18,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19685,circ_7162,chr15,25243472,25245753,SNURF-SNRPN,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19686,circ_7163,chr15,25264173,25265871,SNURF-SNRPN,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19688,circ_7165,chr15,25264173,25268111,SNURF-SNRPN,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19689,circ_7166,chr15,25284857,25285994,,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19690,circ_7167,chr15,25285949,25287662,,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19692,circ_7169,chr15,25620611,25620910,UBE3A,4,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19697,circ_7173,chr15,25654234,25660989,UBE3A,6,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19698,circ_7174,chr15,25654234,25671366,UBE3A,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19699,circ_7175,chr15,25936861,25940293,ATP10A,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19702,circ_7178,chr15,28525213,28525433,HERC2,3,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19703,circ_7179,chr15,28986255,29000043,WHAMMP2,4,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19708,circ_7183,chr15,31253083,31269158,MTMR10,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19711,circ_7186,chr15,32925179,32926242,ARHGAP11A,2,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19713,circ_7188,chr15,32935786,32936560,SCG5,3,+,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19716,circ_7190,chr15,33180372,33194241,FMN1,16,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
19719,circ_7193,chr15,34295232,34298052,AVEN,2,-,2.59288349918893e-16,-3.23467025672579,0,1,0,1
